	gold	pred	comp_type
574	hahn_+en_hund	hahnen_und	invented
575	krokodil_ente	krok_ilente	invented
576	krokodil_+s_ente	krok_ilsente	invented
577	papagei_krokodil	p_pageikrokodil	invented
578	papagei_+en_krokodil	p_pageienkrokodil	invented
579	bär_hund	b_rhund	invented
580	bär_+en_hund	bär_+es_enhund	invented
581	strauß_palme	s_raußpalme	invented
582	strauß_+en_palme	straußenp_lme	invented
583	pfau_palme	pfaup_lme	invented
584	pfau_+en_palme	pfauenp_lme	invented
585	schwan_trompete	s_wantrompete	invented
586	schwan_+en_trompete	s_wanentrompete	invented
587	alligator_ente	al_atorente	invented
588	alligator_+en_ente	al_atorenente	invented
589	erdbeere_-e_ananas	erdbee_+e_anas	invented
590	erdbeere_+n_ananas	erdbee_+e_ananas	invented
