	gold	pred	comp_type
551	pferd_+e_wolke	pfe_rdewolke	invented
552	katze_hund	katzehun_d	invented
553	katze_+n_hund	katzenhun_d	invented
554	ei_erde	ei_e	invented
555	ei_+er_erde	eie_erde	invented
556	schwein_frosch	schweinfrosc_h	invented
557	schwein_+e_frosch	schweinefrosc_h	invented
558	schwein_+s_frosch	schweinsfrosc_h	invented
559	maus_elefant	mauselefan_t	invented
560	maus_+e_elefant	mauseelefan_t	invented
561	schaf_wolke	sch_+er_wolke	invented
562	schaf_+s_wolke	schafsw_+e_olke	invented
563	huhn_fuchs	huhnfuc_s	invented
564	huhn_+=er_fuchs	huhnerf_+=er_s	invented
565	elefant_erdbeere	elefan_+ens_dbeere	invented
566	elefant_+en_erdbeere	elefantenerdbee_re	invented
567	münz_-e_knopf	munzk_+=er_f	invented
568	münze_+n_knopf	mun_+=er_knopf	invented
569	gans_würfel	ganswü_+=er_l	invented
570	gans_=e_würfel	gans=ewü_+=er_l	invented
571	birne_-e_bus	birnbu_s	invented
572	birne_+n_bus	birnenbu_s	invented
573	hahn_hund	hahnhun_d	invented
574	hahn_+en_hund	hahnenhun_d	invented
575	krokodil_ente	krok_+e_odilente	invented
576	krokodil_+s_ente	krok_+e_odilsente	invented
577	papagei_krokodil	papageik_+e_odil	invented
578	papagei_+en_krokodil	papageienk_+e_odil	invented
579	bär_hund	barh_+=er_d	invented
580	bär_+en_hund	bärenhun_d	invented
581	strauß_palme	strau_+ens_palme	invented
582	strauß_+en_palme	strauß_+e_alme	invented
583	pfau_palme	pfaupa_me	invented
584	pfau_+en_palme	pfauenpa_me	invented
585	schwan_trompete	schwantro_+ens_pete	invented
586	schwan_+en_trompete	schwanentro_+ens_pete	invented
587	alligator_ente	alli_+e_orente	invented
588	alligator_+en_ente	alli_+e_orenente	invented
589	erdbeere_-e_ananas	e_+ens_dbeerananas	invented
590	erdbeere_+n_ananas	e_+ens_dbeerenananas	invented
