	gold	pred	comp_type
525	sammel_+ns_wert	sammelnsw_+ens_rt	hapax_legomena
526	unglaube_+ns_bekenntnis	unglaubensbeken_is	hapax_legomena
527	kind_+er_arzt	kinde_+ens_rarzt	allomorphic_fc
528	kind_+es_alter	kind_+ens_salter	allomorphic_fc
529	kind_+s_tod	kinds_+ens_tod	allomorphic_fc
530	kind_bett	kind_+ens_tt	allomorphic_fc
531	mann_deckung	ma_deckung	allomorphic_fc
532	mann_+=er_beruf	mannerb_+=er_f	allomorphic_fc
533	mann_+es_kraft	ma_eskraft	allomorphic_fc
534	mann_+s_volk	manns_+ens_olk	allomorphic_fc
535	mensch_werdung	menschwerd_+ens_ng	allomorphic_fc
536	mensch_+en_affe	mens_+ens_naffe	allomorphic_fc
537	mensch_+ens_kind	mensc_+es_skind	allomorphic_fc
538	schwein_+e_fleisch	s_+ens_chweinefleisch	allomorphic_fc
539	schwein_kram	s_+ens_chweinkram	allomorphic_fc
540	schwein_+s_galopp	schweins_+ens_alopp	allomorphic_fc
541	maus_klick	m_+ens_sklick	allomorphic_fc
542	maus_+e_falle	maus_+ens_falle	allomorphic_fc
543	maus_+=e_falle	mäus_+ens_falle	allomorphic_fc
544	hund_katze	h_+ens_ndkatze	invented
545	hund_+e_katze	hund_+ens_katze	invented
546	hund_+s_katze	hund_+ens_katze	invented
547	erde_-e_ei	erd_+ens_i	invented
548	erde_ei	erd_+ens_i	invented
549	erde_+n_ei	erd_+ens_i	invented
550	pferd_wolke	p_+ens_rdwolke	invented
551	pferd_+e_wolke	pferd_+ens_wolke	invented
552	katze_hund	ka_hund	invented
553	katze_+n_hund	katz_hund	invented
554	ei_erde	eierd_+ens_e	invented
555	ei_+er_erde	eiererd_+ens_e	invented
556	schwein_frosch	sc_+es_weinfrosch	invented
557	schwein_+e_frosch	s_+ens_chweinefrosch	invented
558	schwein_+s_frosch	s_+ens_chweinsfrosch	invented
559	maus_elefant	m_+ens_selefant	invented
560	maus_+e_elefant	maus_+ens_lefant	invented
561	schaf_wolke	sc_+es_afwolke	invented
562	schaf_+s_wolke	sc_+es_afswolke	invented
563	huhn_fuchs	h_fuchs	invented
564	huhn_+=er_fuchs	huhnerf_+=er_s	invented
565	elefant_erdbeere	elefanterd_+ens_re	invented
566	elefant_+en_erdbeere	elefa_tenerdbeere	invented
567	münz_-e_knopf	munzk_+=er_f	invented
568	münze_+n_knopf	mü_zenknopf	invented
569	gans_würfel	ga_swürfel	invented
570	gans_=e_würfel	gans_+ens_würfel	invented
571	birne_-e_bus	bir_+ens_s	invented
572	birne_+n_bus	birne_+ens_s	invented
573	hahn_hund	ha_hund	invented
574	hahn_+en_hund	hahn_hund	invented
575	krokodil_ente	kr_okodilente	invented
576	krokodil_+s_ente	krokodils_+ens_nte	invented
577	papagei_krokodil	pap_+ens_eikrokodil	invented
578	papagei_+en_krokodil	papageien_okodil	invented
579	bär_hund	barh_+=er_d	invented
580	bär_+en_hund	bär_hund	invented
581	strauß_palme	str_+ens_palme	invented
582	strauß_+en_palme	strauß_+ens_npalme	invented
583	pfau_palme	p_+ens_palme	invented
584	pfau_+en_palme	pfauenp_+ens_e	invented
585	schwan_trompete	s_+ens_chwantrompete	invented
586	schwan_+en_trompete	schwan_trompete	invented
587	alligator_ente	alligator_te	invented
588	alligator_+en_ente	alligator_ente	invented
589	erdbeere_-e_ananas	erdbeerana_as	invented
590	erdbeere_+n_ananas	erdbeerena_as	invented
