	gold	pred	comp_type
536	mensch_+en_affe	me_nschenaffe	allomorphic_fc
537	mensch_+ens_kind	me_nschenskind	allomorphic_fc
538	schwein_+e_fleisch	schweinefle_isch	allomorphic_fc
539	schwein_kram	schwei_+er_kram	allomorphic_fc
540	schwein_+s_galopp	schweinsga_+er_opp	allomorphic_fc
541	maus_klick	mausk_lick	allomorphic_fc
542	maus_+e_falle	maus_+er_falle	allomorphic_fc
543	maus_+=e_falle	mäu_sefalle	allomorphic_fc
544	hund_katze	hu_+er_dkatze	invented
545	hund_+e_katze	hund_+er_katze	invented
546	hund_+s_katze	hunds_+er_atze	invented
547	erde_-e_ei	erd_ei	invented
548	erde_ei	erd_eei	invented
549	erde_+n_ei	erd_+er_nei	invented
550	pferd_wolke	pferd_wolke	invented
551	pferd_+e_wolke	pfee_-e_dewolke	invented
552	katze_hund	katz_+er_hund	invented
553	katze_+n_hund	kat_+er_zenhund	invented
554	ei_erde	ei_erde	invented
555	ei_+er_erde	ei_+es_erde	invented
556	schwein_frosch	schweinfr_osch	invented
557	schwein_+e_frosch	schweinefr_osch	invented
558	schwein_+s_frosch	schweinsfr_osch	invented
559	maus_elefant	mause_+er_efant	invented
560	maus_+e_elefant	mausee_+er_efant	invented
561	schaf_wolke	scha_olke	invented
562	schaf_+s_wolke	schaf_olke	invented
563	huhn_fuchs	huhnf_uchs	invented
564	huhn_+=er_fuchs	hühnerf_uchs	invented
565	elefant_erdbeere	elefante_rdbeere	invented
566	elefant_+en_erdbeere	elefantene_rdbeere	invented
567	münz_-e_knopf	münz_+er_nopf	invented
568	münze_+n_knopf	münz_+er_nknopf	invented
569	gans_würfel	ganswürf_el	invented
570	gans_=e_würfel	ga_+er_s=ewürfel	invented
571	birne_-e_bus	bi_rnbus	invented
572	birne_+n_bus	birn_enbus	invented
573	hahn_hund	ha_+er_hund	invented
574	hahn_+en_hund	hahne_+er_hund	invented
575	krokodil_ente	krokodi_+er_ente	invented
576	krokodil_+s_ente	krokodi_+er_sente	invented
577	papagei_krokodil	pa_pageikrokodil	invented
578	papagei_+en_krokodil	pa_pageienkrokodil	invented
579	bär_hund	bä_+er_hund	invented
580	bär_+en_hund	bä_+er_hund	invented
581	strauß_palme	stra_+er_ßpalme	invented
582	strauß_+en_palme	strau_+er_ßenpalme	invented
583	pfau_palme	p_+er_aupalme	invented
584	pfau_+en_palme	pfau_+er_npalme	invented
585	schwan_trompete	schwant_+er_ompete	invented
586	schwan_+en_trompete	schwanent_+er_ompete	invented
587	alligator_ente	alligat_+er_orente	invented
588	alligator_+en_ente	al_ligatorenente	invented
589	erdbeere_-e_ananas	erdbeera_+er_anas	invented
590	erdbeere_+n_ananas	erdbeerena_+er_anas	invented
