	gold	pred	comp_type
551	pferd_+e_wolke	pfer_ewolke	invented
552	katze_hund	katzeh_nd	invented
553	katze_+n_hund	ka_+es_tzenhund	invented
554	ei_erde	ei_+es_rde	invented
555	ei_+er_erde	e_ererde	invented
556	schwein_frosch	schweinfr_sch	invented
557	schwein_+e_frosch	schwe_nefrosch	invented
558	schwein_+s_frosch	s_hweinsfrosch	invented
559	maus_elefant	m_elefant	invented
560	maus_+e_elefant	mau_lefant	invented
561	schaf_wolke	s_hafwolke	invented
562	schaf_+s_wolke	sch_swolke	invented
563	huhn_fuchs	hu_nfuchs	invented
564	huhn_+=er_fuchs	huhn_+=er_fuchs	invented
565	elefant_erdbeere	elefa_+es_erdbeere	invented
566	elefant_+en_erdbeere	elefanten_+es_erdbeere	invented
567	münz_-e_knopf	mun_+=er_zknopf	invented
568	münze_+n_knopf	munz_+=er_enknopf	invented
569	gans_würfel	ganswur_+=er_fel	invented
570	gans_=e_würfel	gans=ewur_+=er_fel	invented
571	birne_-e_bus	birn_+es_us	invented
572	birne_+n_bus	b_rnenbus	invented
573	hahn_hund	h_+es_ahnhund	invented
574	hahn_+en_hund	hahn_+es_enhund	invented
575	krokodil_ente	krokodil_te	invented
576	krokodil_+s_ente	krokodils_te	invented
577	papagei_krokodil	papageikro_+es_kodil	invented
578	papagei_+en_krokodil	papageienkro_+es_kodil	invented
579	bär_hund	bä_+=er_hund	invented
580	bär_+en_hund	baren_+=er_hund	invented
581	strauß_palme	st_+es_ußpalme	invented
582	strauß_+en_palme	s_außenpalme	invented
583	pfau_palme	pf_+es_aupalme	invented
584	pfau_+en_palme	p_auenpalme	invented
585	schwan_trompete	schwantromp_e	invented
586	schwan_+en_trompete	schwanentromp_e	invented
587	alligator_ente	alliga_rente	invented
588	alligator_+en_ente	alliga_renente	invented
589	erdbeere_-e_ananas	erdbeeran_+es_anas	invented
590	erdbeere_+n_ananas	er_+es_dbeerenananas	invented
